1350,导入->初中->一元一次不等式组的整数解,一元一次不等式组的整数解
1351,导入->初中->解一元一次不等式组,解一元一次不等式组
1352,导入->初中->整式的混合运算-化简求值,整式的混合运算-化简求值
1353,导入->初中->直角三角形斜边上的中线,直角三角形斜边上的中线
1354,导入->初中->分式方程的应用,分式方程的应用
1355,导入->初中->切线的判定与性质,切线的判定与性质
1356,导入->初中->统计图的选择,统计图的选择
1357,导入->初中->分式的值为零的条件,分式的值为零的条件
1358,导入->初中->作图-基本作图,作图-基本作图
1359,导入->初中->由实际问题抽象出二元一次方程组,由实际问题抽象出二元一次方程组
1360,导入->初中->代数式求值,代数式求值
1361,导入->初中->二元一次方程组的应用,二元一次方程组的应用
1362,导入->初中->一元一次方程的应用,一元一次方程的应用
1363,导入->初中->扇形统计图,扇形统计图
1364,导入->初中->频数(率)分布表,频数(率)分布表
1365,导入->初中->同底数幂的除法,同底数幂的除法
1366,导入->初中->方差,方差
1367,导入->初中->全等三角形的应用,全等三角形的应用
1368,导入->初中->坐标与图形变化-平移,坐标与图形变化-平移
1369,导入->初中->关于x轴、y轴对称的点的坐标,关于x轴、y轴对称的点的坐标
1370,导入->初中->配方法的应用,配方法的应用
1371,导入->初中->一元一次不等式组的应用,一元一次不等式组的应用
1372,导入->初中->条形统计图,条形统计图
1373,导入->初中->实数与数轴,实数与数轴
1374,导入->初中->几何概率,几何概率
1375,导入->初中->整式的加减,整式的加减
1376,导入->初中->代数类,代数类
1377,导入->初中->一元一次不等式（组）的特殊解,一元一次不等式（组）的特殊解
1378,导入->初中->统计表,统计表
1379,导入->初中->作图-应用与设计作图,作图-应用与设计作图
1380,导入->初中->一次函数综合题,一次函数综合题
1381,导入->初中->函数的图象,函数的图象
1382,导入->初中->数学常识,数学常识
1383,导入->初中->一元一次不等式的整数解,一元一次不等式的整数解
1384,导入->初中->解一元一次不等式,解一元一次不等式
1385,导入->初中->三角形的外角性质,三角形的外角性质
1386,导入->初中->正方形的判定与性质,正方形的判定与性质
1387,导入->初中->几何类,几何类
1388,导入->初中->实数大小比较,实数大小比较
1389,导入->初中->简单几何体的三视图,简单几何体的三视图
1390,导入->初中->坐标与图形变化-旋转,坐标与图形变化-旋转
1391,导入->初中->规律型：数字的变化类,规律型：数字的变化类
1392,导入->初中->矩形的判定与性质,矩形的判定与性质
1393,导入->初中->加权平均数,加权平均数
1394,导入->初中->有理数的混合运算,有理数的混合运算
1395,导入->初中->圆内接四边形的性质,圆内接四边形的性质
1396,导入->初中->二次根式的定义,二次根式的定义
1397,导入->初中->矩形的判定,矩形的判定
1398,导入->初中->反比例函数系数k的几何意义,反比例函数系数k的几何意义
1399,导入->初中->几何体的展开图,几何体的展开图
1400,导入->初中->根与系数的关系*,根与系数的关系*
1401,导入->初中->频数(率)分布直方图,频数(率)分布直方图
1402,导入->初中->估算无理数的大小,估算无理数的大小
1403,导入->初中->简单组合体的三视图,简单组合体的三视图
1404,导入->初中->圆锥的计算,圆锥的计算
1405,导入->初中->演绎推理,演绎推理
1406,导入->初中->推理与论证,推理与论证
1407,导入->初中->数形结合思想,数形结合思想
1408,导入->初中->因式分解的应用,因式分解的应用
1409,导入->初中->科学记数法-绝对值较小的数,科学记数法-绝对值较小的数
1410,导入->初中->利用频率估计概率,利用频率估计概率
1411,导入->初中->正方体相对两个面上的文字,正方体相对两个面上的文字
1412,导入->初中->因式分解-运用公式法,因式分解-运用公式法
1413,导入->初中->一次函数图象与几何变换,一次函数图象与几何变换
1414,导入->初中->全面调查与抽样调查,全面调查与抽样调查
1415,导入->初中->非负数的性质：偶次方,非负数的性质：偶次方
1416,导入->初中->非负数的性质：算术平方根,非负数的性质：算术平方根
1417,导入->初中->作图-相似变换,作图-相似变换
1418,导入->初中->合并同类项,合并同类项
1419,导入->初中->有理数大小比较,有理数大小比较
1420,导入->初中->等边三角形的判定,等边三角形的判定
1421,导入->初中->算术平均数,算术平均数
1422,导入->初中->全等图形,全等图形
1423,导入->初中->去括号与添括号,去括号与添括号
1424,导入->初中->整式的定义,整式的定义
1425,导入->初中->非负数的性质：绝对值,非负数的性质：绝对值
1426,导入->初中->近似数,近似数
1427,导入->初中->函数图象型,函数图象型
1428,导入->初中->总体、个体、样本、样本容量,总体、个体、样本、样本容量
1429,导入->初中->勾股定理的证明,勾股定理的证明
1430,导入->初中->轴对称-最短路线问题,轴对称-最短路线问题
1431,导入->初中->函数的概念,函数的概念
1432,导入->初中->余角和补角,余角和补角
1433,导入->初中->剪纸问题,剪纸问题
1434,导入->初中->完全平方公式的几何背景,完全平方公式的几何背景
1435,导入->初中->用数字表示事件,用数字表示事件
1436,导入->初中->有理数的乘方,有理数的乘方
1437,导入->初中->抽样调查的可靠性,抽样调查的可靠性
1438,导入->初中->整体代入法,整体代入法
1439,导入->初中->极差,极差
1440,导入->初中->点到直线的距离,点到直线的距离
1441,导入->初中->一元二次方程的定义,一元二次方程的定义
1442,导入->初中->角的概念,角的概念
1443,导入->初中->调查收集数据的过程与方法,调查收集数据的过程与方法
1444,导入->初中->频数与频率,频数与频率
1445,导入->初中->平方差公式的几何背景,平方差公式的几何背景
1446,导入->初中->比较线段的长短,比较线段的长短
1447,导入->初中->截一个几何体,截一个几何体
1448,导入->初中->度分秒的换算,度分秒的换算
1449,导入->初中->一次函数与二元一次方程（组）,一次函数与二元一次方程（组）
1450,导入->初中->分式的乘除,分式的乘除
1451,导入->初中->整式的混合运算,整式的混合运算
1452,导入->初中->含30度角的直角三角形,含30度角的直角三角形
1453,导入->初中->图形的旋转,图形的旋转
1454,导入->初中->点的坐标,点的坐标
1455,导入->初中->多项式乘多项式,多项式乘多项式
1456,导入->初中->可能性的大小,可能性的大小
1457,导入->初中->模拟实验,模拟实验
1458,导入->初中->利用轴对称设计图案,利用轴对称设计图案
1459,导入->初中->角的计算,角的计算
1460,导入->初中->二次根式的加减,二次根式的加减
1461,导入->初中->一元二次方程的解,一元二次方程的解
1462,导入->初中->展开图折叠成几何体,展开图折叠成几何体
1463,导入->初中->两条直线相交或平行问题,两条直线相交或平行问题
1464,导入->初中->规律型：图形的变化类,规律型：图形的变化类
1465,导入->初中->单项式乘多项式,单项式乘多项式
1466,导入->初中->随机事件,随机事件
1467,导入->初中->由实际问题抽象出二元一次方程,由实际问题抽象出二元一次方程
1468,导入->初中->频数(率)分布折线图,频数(率)分布折线图
1469,导入->初中->一次函数与一元一次不等式,一次函数与一元一次不等式
1470,导入->初中->情境信息型,情境信息型
1471,导入->初中->几何变换的类型,几何变换的类型
1472,导入->初中->概率的意义,概率的意义
1473,导入->初中->作图-轴对称变换,作图-轴对称变换
1474,导入->初中->利用旋转设计图案,利用旋转设计图案
1475,导入->初中->由实际问题抽象出分式方程,由实际问题抽象出分式方程
1476,导入->初中->分式的值,分式的值
1477,导入->初中->解一元二次方程-公式法,解一元二次方程-公式法
1478,导入->初中->三角形的定义,三角形的定义
1479,导入->初中->三角形的内切圆与内心,三角形的内切圆与内心
1480,导入->初中->作图-平移变换,作图-平移变换
1481,导入->初中->作图-旋转变换,作图-旋转变换
1482,导入->初中->坐标与图形变化-对称,坐标与图形变化-对称
1483,导入->初中->单项式乘单项式,单项式乘单项式
1484,导入->初中->正方形的判定,正方形的判定
1485,导入->初中->实际问题的方案设计,实际问题的方案设计
1486,导入->初中->点、线、面、体,点、线、面、体
1487,导入->初中->直线、射线、线段,直线、射线、线段
1488,导入->初中->位似变换,位似变换
1489,导入->初中->方法、策略开放型问题,方法、策略开放型问题
1490,导入->初中->约分,约分
1491,导入->初中->计算器-数的开方,计算器-数的开方
1492,导入->初中->实数的定义,实数的定义
1493,导入->初中->角平分线的定义,角平分线的定义
1494,导入->初中->新定义问题,新定义问题
1495,导入->初中->对顶角、邻补角,对顶角、邻补角
1496,导入->初中->垂线的相关概念及表示,垂线的相关概念及表示
1497,导入->初中->完全平方式,完全平方式
1498,导入->初中->线段的性质：两点之间线段最短,线段的性质：两点之间线段最短
1499,导入->初中->作图与测量,作图与测量
1500,导入->初中->样本与样本容量,样本与样本容量
1501,导入->初中->七巧板,七巧板
1502,导入->初中->概率,概率
1503,导入->初中->根据实际问题列一次函数关系式,根据实际问题列一次函数关系式
1504,导入->初中->二元一次方程的应用,二元一次方程的应用
1505,导入->初中->有理数的加法,有理数的加法
1506,导入->初中->有理数的加减混合运算,有理数的加减混合运算
1507,导入->初中->有序数对确定位置,有序数对确定位置
1160,图形与几何->向量几何->竞赛自招(初中)->代数（初中竞赛）->整式恒等变形,整式恒等变形
1161,图形与几何->向量几何->竞赛自招(初中)->代数（初中竞赛）->分式恒等变形,分式恒等变形
1163,图形与几何->向量几何->竞赛自招(初中)->几何（初中竞赛）,几何（初中竞赛）
1164,图形与几何->向量几何->竞赛自招(初中)->数论（初中竞赛）,数论（初中竞赛）
1165,图形与几何->向量几何->竞赛自招(初中)->组合（初中竞赛）,组合（初中竞赛）
